movie_id,budget,homepage,original_title,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count,overview_clean,genres_clean,cast_clean,crew_clean,keywords_clean,original_language_full
22301,3950000,,Hell's Angels,8.484123,"[{""name"": ""The Caddo Company"", ""id"": 13866}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1930-11-15,8000000,127.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Howard Hughes' Thrilling Multi-Million Dollar Air Spectacle,Hell's Angels,6.1,19,"Two brothers attending Oxford enlist with the Royal Flying Corps when World War I breaks out. Roy and Monte Rutledge have very different personalities. Monte is a freewheeling womanizer, even with his brother's girlfriend Helen. He also proves to have a yellow streak when it comes to his Night Patrol duties. Roy is made of strong moral fiber and attempts to keep his brother in line. Both volunteer for an extremely risky two man bombing mission for different reasons. Monte wants to lose his cowardly reputation and Roy seeks to protect his brother. Roy loves Helen; Helen enjoys an affair with Monte; before they leave on their mission over Germany they find her in still another man's arms.  Their assignment to knock out a strategic German munitions facility is a booming success, but with a squadron of fighters bearing down on them afterwards, escape seems unlikely."," Drama, History, Action"," Ben Lyon, James Hall, Jean Harlow, John Darrow",Director: Edmund Goulding," dogfight, zeppelin, royal flying corps, world war i, airship, royal air force",English
114635,4000000,http://thehelpers-movie.com/,The Helpers,1.390659,"[{""name"": ""Brian Barrett Pictures"", ""id"": 21523}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-10-27,0,78.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Can we help you?,The Helpers,4.1,8,"Seven friends from Sacramento, California head out on a documented road trip to Las Vegas. Their trip takes a very unexpected turn for the worse when their back tires mysteriously blow out. A couple miles down the road, they find a little gas station Diner/Motel, run by the most friendly, polite and ""helpful"" people. It appears that their problems are solved, but boy are they wrong! When convinced by ""The Helpers"" to stay overnight, the friends all wake up in their rooms to a new kind of gruesome and bloody terror!", Horror," Kristen Quintrall, Denyce Lawton, JoJo Wright, Rachel Sterling",Director: Chris Stokes, ,English
158150,4000000,,How to Fall in Love,1.923514,"[{""name"": ""Annuit Coeptis Entertainment Inc."", ""id"": 21041}, {""name"": ""Annuit Coeptis Entertainment II"", ""id"": 34710}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-07-21,0,0.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]", ,How to Fall in Love,5.2,20,"An accountant, who never quite grew out of his awkward teenage years, finds himself with a dating coach - she happens to be his high school crush as well. Thanks to his coach, he gets a pretty woman he has his sights on for some time, but realizes they are incompatible. Meanwhile, his dating lessons with his teenage crush reawaken old feelings. Not realizing the feelings are mutual, he finds himself unable to act on them due to his fear of being rejected by the one he truly loves."," Comedy, TV Movie, Romance"," Brooke D'Orsay, Eric Mabius, Jody Thompson, Gina Holden",Director: Mark Griffiths, ,English
10774,3800000,,Network,17.234745,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1976-11-01,23689877,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Not since the dawn of time has America experienced a man like Howard Beale!,Network,7.7,381,A TV network cynically exploits a deranged ex-TV anchor's ravings and revelations about the media for their own profit., Drama," Faye Dunaway, William Holden, Peter Finch, Robert Duvall",Director: Sidney Lumet," tv ratings, structure, rant, corporate, murder, profit, co-worker, power, corruption, news, network, reporter, adultery, sex, television, fired, meeting, anchor, nudity",English
770,4000000,,Gone with the Wind,48.98255,"[{""name"": ""Selznick International Pictures"", ""id"": 1553}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1939-12-15,400176459,238.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The greatest romance of all time!,Gone with the Wind,7.7,970,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.," Drama, War, Romance"," Vivien Leigh, Clark Gable, Olivia de Havilland, Thomas Mitchell",Director: Victor Fleming," typhus, loss of child, marriage proposal, southern usa, marriage crisis, civil war, life and death, business woman, plantation, atlanta, luxury",English
266102,0,,Desert Dancer,1.972668,"[{""name"": ""Head Gear Films"", ""id"": 5056}, {""name"": ""Lipsync Productions"", ""id"": 9987}, {""name"": ""May 13 Films"", ""id"": 21460}, {""name"": ""CrossDay Productions Ltd."", ""id"": 32201}, {""name"": ""Morocco Film Assistance"", ""id"": 75564}]","[{""iso_3166_1"": ""MA"", ""name"": ""Morocco""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}, {""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2014-07-03,0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Be Brave. Be Bold. Be Free.,Desert Dancer,6.5,18,"Inspirational true story of Iranian dancer Afshin Ghaffarian, who risked his life for his dream to become a dancer despite a nationwide dancing ban.", Drama," Freida Pinto, Reece Ritchie, Tom Cullen",Director: Richard Raymond," oppression, ban from profession, iran, tehran iran, dance, biography",English
29715,3800000,,Major Dundee,3.490215,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Jerry Bresler Productions"", ""id"": 11971}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1965-04-07,14873,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]", ,Major Dundee,6.2,38,"During the last winter of the Civil War, cavalry officer Amos Dundee leads a contentious troop of Army regulars, Confederate prisoners and scouts on an expedition into Mexico to destroy a band of Apaches who have been raiding U.S. bases in Texas."," Western, War"," Charlton Heston, Richard Harris, Jim Hutton, James Coburn",Director: Sam Peckinpah," apache, raid, mexico, confederate, prisoners of war",English
25209,3768785,,Annie Get Your Gun,1.726175,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1950-05-17,8000000,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]", ,Annie Get Your Gun,7.3,22,"This film adaptation of Irving Berlin's classic musical stars Betty Hutton as gunslinger Annie Oakley, who romances fellow sharpshooter Frank Butler (Howard Keel) as they travel with Buffalo Bill's Wild West Show. Previously off target when it comes to love, Annie proves you can get a man with a gun in this battle-of-the-sexes extravaganza, which features timeless numbers like ""Anything You Can Do"" and ""There's No Business Like Show Business."""," Action, Western, Comedy, Music, Romance"," Betty Hutton, Howard Keel, Louis Calhern, J. Carrol Naish",Director: George Sidney," musical, annie oakley, sharpshooter",English
37495,967686,http://www.four-lions.co.uk/,Four Lions,20.544999,"[{""name"": ""Film4"", ""id"": 9349}, {""name"": ""Drafthouse Films"", ""id"": 10485}, {""name"": ""Warp Films"", ""id"": 12180}, {""name"": ""Wild Bunch Distribution"", ""id"": 15308}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2010-05-07,4270000,101.0,"[{""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ur"", ""name"": ""\u0627\u0631\u062f\u0648""}]",We are 4 Lions.,Four Lions,7.0,423,"Four Lions tells the story of a group of British jihadists who push their abstract dreams of glory to the breaking point. As the wheels fly off, and their competing ideologies clash, what emerges is an emotionally engaging (and entirely plausible) farce. In a storm of razor-sharp verbal jousting and large-scale set pieces, Four Lions is a comic tour de force; it shows that-while terrorism is about ideology-it can also be about idiots."," Drama, Crime, Comedy"," Riz Ahmed, Nigel Lindsay, Kayvan Novak, Adeel Akhtar",Director: Chris Morris," terrorism, british farce",English
34769,3500000,,Defendor,8.45342,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Darius Films"", ""id"": 5486}, {""name"": ""Insight Film Releasing"", ""id"": 64753}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-12,44462,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",An unexpected hero will rise.,Defendor,6.5,195,"A crooked cop, a mob boss and the young girl they abuse are the denizens of a city's criminal underworld. It's a world that ordinary Arthur Poppington doesn't understand and doesn't belong in, but is committed to fighting when he changes into a vigilante super-hero of his own making, Defendor. With no power other than courage Defendor takes to the streets to protect the city's innocents."," Drama, Crime, Action, Comedy"," Woody Harrelson, Kat Dennings, Elias Koteas, Sandra Oh",Director: Peter Stebbings," crime fighter, delusion, superhero",English
35032,3700000,,The Pirate,0.90522,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1948-06-11,2956000,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The great MGM musical romance,The Pirate,6.6,17,"A girl is engaged to the local richman, but meanwhile she has dreams about the legendary pirate Macoco. A traveling singer falls in love with her and to impress her he poses as the pirate."," Music, Romance"," Judy Garland, Gene Kelly, Walter Slezak, Gladys Cooper",Director: Vincente Minnelli," musical, pirate",English
3116,3600000,,Midnight Cowboy,21.119209,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Florin Productions"", ""id"": 1323}, {""name"": ""Jerome Hellman Productions"", ""id"": 1324}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1969-05-25,44785053,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Whatever you hear about Midnight Cowboy is true.,Midnight Cowboy,7.4,299,A naive male prostitute and his sickly friend struggle to survive on the streets of New York City., Drama," Dustin Hoffman, Jon Voight, Sylvia Miles, John McGiver",Director: John Schlesinger, shower,English
813,3500000,,Airplane!,46.116885,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1980-07-02,83453539,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","What's slower than a speeding bullet, and able to hit tall buildings at a single bound?",Airplane!,7.1,1074,"Alcoholic pilot, Ted Striker has developed a fear of flying due to wartime trauma, but nevertheless boards a passenger jet in an attempt to woo back his stewardess girlfriend. Food poisoning decimates the passengers and crew, leaving it up to Striker to land the plane with the help of a glue-sniffing air traffic controller and Striker's vengeful former Air Force captain, who must both talk him down.", Comedy," Robert Hays, Julie Hagerty, Kareem Abdul-Jabbar, Lloyd Bridges",Director: David Zucker," anarchic comedy, cataclysm, landing, spoof, guitar, chicago, alcohol abuse, air controller, autopilot, fear of flying, alcohol, passenger, stewardess, aftercreditsstinger, kiss, medicine, saxophone, taxi driver, los angeles, pilot, airplane",English
10634,3500000,http://www.newline.com/properties/friday.html,Friday,25.5748,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-04-26,28215918,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A lot can go down between thursday and saturday...,Friday,7.0,503,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.", Comedy," Ice Cube, Chris Tucker, Nia Long, Tom Lister Jr.",Director: F. Gary Gray," parents kids relationship, job, rapper, rap music",English
9516,3500000,,Menace II Society,3.418871,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1993-05-26,27900000,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",This is the truth. This is what's real.,Menace II Society,7.2,173,"Menace II Society is a coming of age tale detailing the summer after its protagonist Caine (Tyrin Turner) graduates from high school. This is Caine's story, which details real life in today's tough inner city."," Drama, Crime, Action"," Tyrin Turner, Larenz Tate, Glenn Plummer, Jada Pinkett Smith",Director: Allen Hughes," delinquency, los angeles, black people, drug dealer, weapon, ghetto",English
16288,3500000,,Creepshow 2,10.729884,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""Laurel Entertainment Inc."", ""id"": 14180}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-05-01,14000000,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]","When the curtain goes up, the terror begins.",Creepshow 2,5.9,129,"EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life...to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him?", Horror," George Kennedy, Dorothy Lamour, Lois Chiles, Tom Savini",Director: Michael Gornick," gore, anthology, blob, lake, hitchhiker, hit and run, horror anthology, murder, zombie, revenge",English
26268,3500000,,Harper,2.938973,"[{""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1966-02-23,12000000,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Harper takes a case - and the payoff is murder.,Harper,6.2,35,"Harper is a cynical private eye in the best tradition of Bogart. He even has Bogie's Baby hiring him to find her missing husband, getting involved along the way with an assortment of unsavory characters and an illegal-alien smuggling ring."," Action, Mystery, Drama, Crime, Thriller"," Paul Newman, Lauren Bacall, Julie Harris, Arthur Hill",Director: Jack Smight," lew harper, private eye",English
40505,0,,I Got the Hook Up,0.593068,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""No Limit Films"", ""id"": 16718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-05-27,0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",A truckload of cell phones... turns into a boatload of cash!,I Got the Hook Up,5.4,8,"Two broke buddies feel lucky when they come upon a truckload of cellular phones and begin selling them out of the back of their van. Trouble arises though, when the phones develop faults. The two friends then not only have to deal with unsatisfied customers but also the FBI."," Action, Comedy"," Master P, Anthony Johnson, Ice Cube, Tom Lister Jr.",Director: Michael Martin, ,English
11363,3500000,,She's the One,8.406025,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-08-26,9482579,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",A romantic comedy about two brothers... and the one thing that came between them.,She's the One,5.7,70,"Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry"," Comedy, Romance"," Edward Burns, Michael McGlone, Cameron Diaz, Jennifer Aniston",Director: Edward Burns," wedding, bride, independent film, taxi, love of one's life, brother brother relationship, broker, ex-girlfriend",English
3033,10000000,http://www.godsandmonsters.net/,Gods and Monsters,5.588652,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Flashpoint (I)"", ""id"": 13495}, {""name"": ""Showtime Networks"", ""id"": 18880}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-01-21,6451628,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]", ,Gods and Monsters,6.8,81,"It's 1957, and Whale's heyday as the director of ""Frankenstein,"" ""Bride of Frankenstein"" and ""The Invisible Man"" is long behind him. Retired and a semi-recluse, he lives his days accompanied only by images from his past. When his dour housekeeper, Hannah, hires a handsome young gardener, the flamboyant director and simple yard man develop an unlikely friendship, which will change them forever.", Drama," Ian McKellen, Brendan Fraser, Lynn Redgrave, Lolita Davidovich",Director: Bill Condon," homosexuality, author, film director, dying and death, lgbt elderly, gay, biography",English
22007,0,,Train,3.280081,"[{""name"": ""Nu Image Films"", ""id"": 925}, {""name"": ""Millennium Films"", ""id"": 10254}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-16,0,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",You're in for a hell of a ride.,Train,4.8,36,This new Train tells the tale of an American wrestling team who board a train that just so happens to be used as a supermarket for organ harvesters.," Thriller, Horror"," Thora Birch, Gideon Emery, Gloria Votsis, Derek Magyar",Director: Gideon Raff, ,English
10615,0,,Pootie Tang,3.115754,[],"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-06-29,0,81.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Too cool for words.,Pootie Tang,5.4,43,"Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime."," Action, Comedy"," Jennifer Coolidge, Lance Crouther, J.B. Smoove, Reg E. Cathey",Director: Louis C.K.," drug lord, belt, ladykiller, musical, police officer",English
89540,0,,La otra conquista,0.015597,[],"[{""iso_3166_1"": ""MX"", ""name"": ""Mexico""}]",1999-04-01,0,105.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",The spirit of a people can never be conquered.,The Other Conquest,5.4,4,"The film is a drama about the aftermath of the 1520s Spanish Conquest of Mexico told from the perspective of the indigenous Aztec people. It explores the social, religious, and psychological changes brought about by a historical process of colonization that both defined the American continent and is also highly reminiscent of today’s neocolonialism."," Drama, Foreign"," Damián Delgado, José Carlos Rodríguez, Elpidia Carrillo, Iñaki Aierra",Director: Salvador Carrasco," aztec indian, female nudity, pagan",Spanish
14256,3500000,,Winter Passing,3.643608,"[{""name"": ""Yari Film Group"", ""id"": 2448}, {""name"": ""Stratus Film Co."", ""id"": 11027}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-02-07,113783,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Sometimes you go looking for something you want. . . and find what you need.,Winter Passing,6.7,28,"Actress Reese Holden has been offered a small fortune by a book editor if she can secure for publication the love letters that her father, a reclusive novelist, wrote to her mother, who has since passed away. Returning to Michigan, Reese finds that an ex-grad student and a would-be musician have moved in with her father, who cares more about his new friends than he does about his own health and well-being."," Drama, Comedy"," Zooey Deschanel, Will Ferrell, Ed Harris, Amy Madigan",Director: Adam Rapp," book editor, independent film",English
540,3500000,,D.E.B.S.,6.396936,"[{""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Andrea Sperling Productions"", ""id"": 2313}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Anonymous Content"", ""id"": 10039}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-01-21,0,91.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Evil is so totally busted!,D.E.B.S.,5.6,90,The star of a team of teenage crime fighters falls for the alluring villainess she must bring to justice., Action," Sara Foster, Meagan Good, Jordana Brewster, Devon Aoki",Director: Angela Robinson," subversion, female protagonist, thesis, german girl, punk rocker, lesbian, french girl, based on short film, schoolgirl uniform, covert operation, female agent, metrosexual, woman director, lip synching, plaid, in the closet, coming out, lgbt, spy spoof",English
370464,0,http://freestylereleasing.com/the-masked-saint/,The Masked Saint,0.909067,"[{""name"": ""Freestyle Releasing"", ""id"": 4616}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-01-08,0,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]", ,The Masked Saint,2.9,7,"The journey of a professional wrestler who becomes a small town pastor and moonlights as a masked vigilante fighting injustice. While facing crises at home and at the church, the Pastor must evade the police and somehow reconcile his violent secret identity with his calling as a pastor."," Crime, Action"," Brett Granstaff, Lara Jean Chorostecki, T.J. McGibbon",Director: Warren P. Sonoda," based on true story, wrestler, pastor",English
39303,3500000,,2:13,1.271621,"[{""name"": ""Anthem Pictures"", ""id"": 23818}, {""name"": ""It's An Us Thing Productions Inc."", ""id"": 23819}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-04-25,0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Killers Are Not Born ... They Are Made,2:13,4.6,10,"A police profiler has just returned from psychiatric leave only to find that he is caught up in a serial killer's rampage. Fighting to keep buried the trauma of his childhood, he must confront the all too-familiar flesh masks that the killer leaves on the faces of his victims. He must face his own demons along with the killer to save his small eroding existence."," Thriller, Horror, Mystery"," Mark Thompson, Mark Pellegrino, Teri Polo, Kevin Pollak",Director: Charles Adelman," forensic, thriller",English
370662,3500000,http://www.timetochoose.com,Time to Choose,1.618138,"[{""name"": ""Representational Pictures"", ""id"": 8796}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-09-04,0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Climate change for good.,Time to Choose,0.0,0,"Academy Award® winning director Charles Ferguson's new film investigates global climate change villains and heroes, and reveals practical solutions to act on.", Documentary," Oscar Isaac, Jane Goodall, Jerry Brown",Director: Charles Ferguson," documentary, climate change",English
252360,3500000,,In the Name of the King III,4.304341,[],"[{""iso_3166_1"": ""BG"", ""name"": ""Bulgaria""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}]",2013-12-27,0,85.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]", ,In the Name of the King III,3.3,19,"Hazen Kaine, an American contract killer living in Sofia, Bulgaria, gets more than he bargains for when he enters into a contract with the mob. One last job before he gets out and starts a new life for himself. The targets: the three children of royal billionaire Andon Dupont. Seems simple enough, or so he thought. Hazen apprehends the children, and before he can blink an eye, a simple necklace worn by one of the children sends his life spiraling back to medieval times. Now completely out of his element, Hazen fights for his life as he tries to escape a medieval army and a fierce fire-breathing dragon."," Drama, Action, Adventure, Fantasy"," Dominic Purcell, Ralitsa Paskaleva, Bashar Rahal, Nikolai Sotirov",Director: Uwe Boll, based on video game,English
256740,3500000,,Wicked Blood,3.158056,"[{""name"": ""NAZZ Productions"", ""id"": 7720}, {""name"": ""Industrial Entertainment"", ""id"": 20305}, {""name"": ""Primary PIctures"", ""id"": 20306}, {""name"": ""Thunder Smoke Media"", ""id"": 20307}, {""name"": ""VMI Worldwide"", ""id"": 23688}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-03-04,0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Ultimate Endgame,Wicked Blood,5.3,37,"Hannah and Amber Baker are trapped in a dark Southern underworld of violence, drugs and bikers. Both live in fear of their ""Uncle Frank"" Stinson, the ruthless leader of a crime organization."," Drama, Thriller, Action"," Abigail Breslin, James Purefoy, Sean Bean, Alexa PenaVega",Director: Mark Young, ,English
12535,3400000,,High Anxiety,5.690619,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Crossbow Productions"", ""id"": 1296}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1977-12-25,31063038,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",The Master of Comedy takes on The Master of Suspense!,High Anxiety,6.5,84,"Dr. Richard Thorndyke arrives as new administrator of the Psychoneurotic Institute for the Very, VERY Nervous to discover some suspicious goings-on. When he's framed for murder, Dr. Thorndyke must confront his own psychiatric condition, ""high anxiety,"" in order to clear his name."," Music, Comedy"," Mel Brooks, Madeline Kahn, Cloris Leachman, Harvey Korman",Director: Mel Brooks," hitman, hitchcockian, lighthouse, spoof, vertigo, industrialist",English
50839,3500000,http://www.margincallmovie.com/,Margin Call,26.259389,"[{""name"": ""Benaroya Pictures"", ""id"": 6692}, {""name"": ""Before the Door Pictures"", ""id"": 14861}, {""name"": ""Washington Square Films"", ""id"": 14862}, {""name"": ""Untitled Entertainment"", ""id"": 46225}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-09-28,19504039,107.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Be first. Be smarter. Or cheat.,Margin Call,6.7,524,A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.," Thriller, Drama"," Kevin Spacey, Paul Bettany, Jeremy Irons, Zachary Quinto",Director: J.C. Chandor," brokerage, stock market crash, financial crisis, wall street, capitalism, 21st century, stock market, downsizing, investment",English
598,3300000,http://cidadededeus.globo.com/,Cidade de Deus,44.356711,"[{""name"": ""O2 Filmes"", ""id"": 345}, {""name"": ""VideoFilmes"", ""id"": 346}, {""name"": ""Wild Bunch"", ""id"": 856}, {""name"": ""Globo filmes"", ""id"": 10954}, {""name"": ""Lumiere"", ""id"": 11444}, {""name"": ""Hank Levine Film"", ""id"": 11445}, {""name"": ""Lereby Productions"", ""id"": 11446}]","[{""iso_3166_1"": ""BR"", ""name"": ""Brazil""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2002-02-05,30641770,130.0,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]","If you run you're dead... if you stay, you're dead again. Period.",City of God,8.1,1814,"Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: The eyes of an artist. By accident, he becomes a professional photographer, gaining his freedom."," Drama, Crime"," Alexandre Rodrigues, Leandro Firmino, Phellipe Haagensen, Douglas Silva",Director: Kátia Lund," woman director, 1970s, brazilian, coming of age, street gang, photographer, 1980s, puberty, male nudity, gang war, ghetto",Portuguese
11129,600000,,Human Traffic,4.859873,"[{""name"": ""Irish Screen"", ""id"": 2920}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}]",1999-06-04,4000000,99.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",The Weekend has Landed!,Human Traffic,6.8,97,"All that exists now is clubs, drugs, pubs and parties. I've got 48 hours off from the world, man I'm gonna blow steam out of my head like a screaming kettle. I'm gonna talk cods hit to strangers all night. I'm gonna lose the plot on the dance floor, the free radicals inside me are freaking man!  Tonight I'm Jip Travolta, I'm Peter Popper, I'm going to Never Never Land with my chosen family, man. We're going to get more spaced out than Neil Armstrong ever did.  Anything could happen tonight, you know? This could be the best night of my life! I've got 73 quid in my back burner. I'm gonna wax the lot, man.  The milky bars are on me! Yeah!"," Drama, Comedy"," John Simm, Danny Dyer, Lorraine Pilkington, Shaun Parkes",Director: Justin Kerrigan," alcohol abuse, drug, group of friends, fast food restaurant, sex, salesclerk, boredom, party, fashion, relationship problems, relationship",English
